260,4.0,-12.0,10.0,-3.0,-3.0,-9.0,11.0,-1.0,-136.0,-95.0,-296.0,0.026
261,7.0,-9.0,16.0,1.0,-1.0,-7.0,14.0,0.0,-136.0,-95.0,-798.0,0.017
262,13.0,0.0,21.0,10.0,1.0,-2.0,16.0,,-136.0,-95.0,827.0,0.008
263,18.0,6.0,27.0,17.0,5.0,2.0,18.0,-11.0,-135.0,-95.0,335.0,-0.001
264,20.0,7.0,31.0,16.0,12.0,2.0,,-1.0,-134.0,-95.0,-1008.0,-0.014
265,16.0,1.0,27.0,10.0,15.0,1.0,21.0,19.0,,-96.0,302.0,-0.027
266,10.0,-4.0,18.0,4.0,13.0,0.0,17.0,13.0,-133.0,-96.0,830.0,-0.043
267,6.0,-5.0,15.0,2.0,12.0,,16.0,-7.0,-132.0,-96.0,-811.0,-0.069
268,11.0,-2.0,19.0,4.0,15.0,6.0,18.0,-9.0,-132.0,-97.0,-325.0,-0.087
269,19.0,0.0,23.0,,17.0,7.0,21.0,-8.0,-132.0,-97.0,997.0,-0.093
270,22.0,0.0,25.0,6.0,19.0,6.0,22.0,,-131.0,-98.0,-323.0,-0.1
271,17.0,-1.0,21.0,4.0,18.0,5.0,,7.0,-131.0,-98.0,-827.0,-0.114
272,12.0,1.0,15.0,6.0,14.0,7.0,19.0,5.0,-131.0,,803.0,
273,11.0,4.0,11.0,8.0,11.0,8.0,19.0,3.0,-131.0,-99.0,294.0,-0.13
274,13.0,2.0,15.0,5.0,11.0,5.0,20.0,-5.0,,-100.0,-1027.0,-0.133
275,21.0,-3.0,23.0,1.0,13.0,-3.0,23.0,-4.0,-131.0,-101.0,319.0,-0.119
276,28.0,-5.0,28.0,0.0,12.0,-9.0,24.0,9.0,-131.0,-101.0,840.0,-0.09
277,27.0,-2.0,28.0,3.0,10.0,-8.0,23.0,5.0,-130.0,-102.0,-797.0,-0.068
278,24.0,3.0,26.0,7.0,8.0,-4.0,23.0,,-130.0,-102.0,-294.0,-0.057
279,23.0,4.0,23.0,9.0,7.0,-2.0,23.0,-1.0,-130.0,-103.0,1011.0,-0.036
280,20.0,3.0,19.0,7.0,5.0,-4.0,23.0,-8.0,-130.0,-103.0,-315.0,-0.001
281,20.0,2.0,20.0,4.0,7.0,-4.0,25.0,-8.0,-130.0,-104.0,-797.0,0.04
282,24.0,2.0,21.0,3.0,9.0,-4.0,28.0,3.0,-130.0,-104.0,839.0,0.069
283,23.0,2.0,19.0,1.0,8.0,,28.0,2.0,-131.0,-105.0,310.0,0.068
284,14.0,2.0,12.0,-1.0,5.0,-5.0,23.0,,-131.0,-105.0,-1017.0,0.063
285,7.0,4.0,5.0,,2.0,-1.0,20.0,11.0,-131.0,-106.0,314.0,0.075
286,7.0,10.0,2.0,6.0,1.0,5.0,21.0,,-132.0,-106.0,803.0,0.073
287,6.0,16.0,,10.0,-1.0,10.0,22.0,-14.0,-132.0,-107.0,-839.0,0.065
288,3.0,18.0,-2.0,10.0,-5.0,10.0,20.0,-13.0,-133.0,-107.0,-316.0,0.078
289,0.0,16.0,-7.0,7.0,-10.0,5.0,19.0,-1.0,-133.0,-108.0,1005.0,0.085
290,,12.0,-10.0,1.0,-11.0,-1.0,20.0,10.0,-133.0,-108.0,-331.0,0.067
291,-6.0,8.0,-11.0,-5.0,-10.0,-4.0,22.0,18.0,-134.0,-109.0,-780.0,0.058
292,-7.0,6.0,-13.0,-6.0,-11.0,-3.0,22.0,8.0,-135.0,-109.0,864.0,0.059
293,-7.0,6.0,-13.0,-4.0,-13.0,,20.0,-14.0,-135.0,-109.0,305.0,0.056
294,-8.0,7.0,-12.0,-3.0,-14.0,0.0,17.0,-13.0,-135.0,-109.0,-998.0,0.062
295,-8.0,9.0,-13.0,0.0,,1.0,15.0,-1.0,-135.0,-110.0,336.0,0.066
296,-9.0,,-14.0,6.0,-14.0,4.0,14.0,1.0,-136.0,-110.0,805.0,0.055
297,,14.0,-12.0,9.0,-12.0,7.0,16.0,2.0,-136.0,-110.0,-828.0,0.043
298,-7.0,10.0,-9.0,8.0,-11.0,4.0,18.0,4.0,-136.0,-111.0,-293.0,0.041
299,,6.0,-12.0,6.0,-14.0,0.0,17.0,2.0,-137.0,-111.0,989.0,0.035
300,-12.0,5.0,-15.0,6.0,-19.0,-1.0,14.0,3.0,-137.0,,-364.0,0.024
301,-13.0,7.0,-14.0,8.0,-20.0,-1.0,14.0,-1.0,-137.0,-112.0,-811.0,0.048
302,-13.0,8.0,-16.0,8.0,,-3.0,14.0,-5.0,-138.0,-112.0,822.0,0.094
303,,5.0,,4.0,-31.0,-8.0,11.0,6.0,-138.0,-112.0,279.0,0.086
304,-23.0,-3.0,-26.0,-5.0,-34.0,-15.0,9.0,5.0,-138.0,-113.0,-1015.0,-0.048
305,-20.0,-12.0,-24.0,-14.0,-30.0,-21.0,14.0,-7.0,-138.0,-113.0,354.0,-0.355
306,-9.0,-18.0,-16.0,-19.0,-18.0,-23.0,25.0,-10.0,-138.0,-113.0,818.0,-0.802
307,-1.0,-20.0,-8.0,-22.0,-7.0,-22.0,,-3.0,-138.0,-113.0,-836.0,-1.248
308,-1.0,-21.0,-8.0,-25.0,-4.0,,31.0,10.0,-138.0,-114.0,-272.0,-1.465
309,-7.0,-23.0,-16.0,-27.0,-11.0,-19.0,21.0,15.0,-138.0,-114.0,1002.0,-1.21
310,-17.0,-25.0,-25.0,-30.0,-20.0,-19.0,11.0,5.0,-137.0,-114.0,-365.0,-0.567
311,-24.0,-25.0,-30.0,-31.0,-25.0,-18.0,8.0,-20.0,-137.0,-114.0,-797.0,-0.026
312,-26.0,-26.0,-32.0,-30.0,-27.0,-16.0,10.0,-17.0,-137.0,-114.0,838.0,0.158
313,-27.0,-29.0,-33.0,-32.0,-26.0,-16.0,13.0,6.0,-137.0,-114.0,260.0,0.177
314,-28.0,-33.0,-31.0,-35.0,-21.0,-15.0,16.0,6.0,-136.0,-114.0,-1026.0,0.221
315,-28.0,-37.0,-31.0,-37.0,-17.0,-14.0,17.0,5.0,-136.0,-114.0,335.0,0.273
316,-30.0,-39.0,-35.0,-37.0,-16.0,-12.0,17.0,8.0,-136.0,-114.0,777.0,0.29
317,-35.0,-40.0,-36.0,,-13.0,-9.0,17.0,1.0,-135.0,-114.0,,0.294
318,-38.0,,-38.0,-34.0,-11.0,-6.0,17.0,-4.0,-135.0,-113.0,-271.0,0.298
319,,,-41.0,-35.0,-11.0,-6.0,16.0,-5.0,-134.0,-113.0,1019.0,0.29
320,-38.0,-49.0,-37.0,-39.0,-7.0,-8.0,19.0,-4.0,-133.0,-113.0,-344.0,0.271
321,-33.0,-51.0,-30.0,-42.0,0.0,-9.0,24.0,3.0,-132.0,-113.0,-772.0,0.263
322,-33.0,-52.0,-30.0,-41.0,1.0,-9.0,23.0,8.0,-133.0,-113.0,,0.265
323,-39.0,-53.0,-36.0,-42.0,-3.0,-9.0,17.0,-3.0,-132.0,-113.0,272.0,0.251
324,,-54.0,-41.0,-44.0,-6.0,-10.0,11.0,-3.0,-132.0,-112.0,-1008.0,0.231
325,-51.0,-56.0,-46.0,-46.0,-8.0,-9.0,8.0,,-132.0,-112.0,361.0,0.223
326,-52.0,-58.0,-48.0,-48.0,-8.0,-9.0,10.0,-1.0,-132.0,-111.0,784.0,0.212
327,-54.0,-61.0,-49.0,-53.0,-6.0,-10.0,12.0,6.0,-132.0,-111.0,-847.0,0.199
328,,-60.0,,,-8.0,-7.0,11.0,3.0,-133.0,-110.0,-256.0,0.191
329,-61.0,-57.0,-56.0,-48.0,-13.0,-4.0,6.0,-12.0,-133.0,-110.0,995.0,0.178
330,-58.0,-55.0,-54.0,-46.0,-13.0,-3.0,6.0,-8.0,-132.0,-109.0,-398.0,0.16
331,-51.0,-53.0,-45.0,-46.0,-7.0,-3.0,12.0,1.0,-132.0,-109.0,-796.0,0.149
332,-43.0,-50.0,-40.0,-44.0,-5.0,-2.0,16.0,6.0,-133.0,-108.0,845.0,0.141
333,-42.0,-46.0,-42.0,-42.0,-9.0,-1.0,15.0,9.0,-133.0,-107.0,250.0,0.13
334,-44.0,-45.0,-43.0,-44.0,-14.0,-5.0,11.0,3.0,,-107.0,-980.0,0.115
335,-39.0,-46.0,-40.0,-45.0,-15.0,-10.0,11.0,-3.0,-133.0,-106.0,400.0,0.107
336,-29.0,-45.0,-32.0,-44.0,-12.0,-13.0,13.0,-1.0,-134.0,-106.0,790.0,0.099
337,,-40.0,-23.0,-39.0,-8.0,-13.0,14.0,-4.0,-134.0,-105.0,-834.0,0.083
338,-16.0,-32.0,-16.0,-31.0,-5.0,-9.0,15.0,-5.0,,-105.0,,0.076
339,-9.0,-25.0,-10.0,-23.0,-1.0,-5.0,16.0,4.0,-135.0,,1011.0,0.071
340,-3.0,-22.0,-4.0,-21.0,4.0,-3.0,19.0,5.0,-135.0,-104.0,-391.0,0.06
341,-1.0,-21.0,-1.0,-21.0,7.0,-4.0,20.0,-5.0,-135.0,-103.0,-773.0,0.058
342,-2.0,-17.0,-3.0,-18.0,4.0,-4.0,18.0,0.0,-136.0,-103.0,859.0,0.061
343,-2.0,-12.0,-3.0,-14.0,0.0,-4.0,14.0,4.0,-137.0,-102.0,228.0,0.051
344,0.0,-7.0,2.0,-10.0,0.0,-5.0,15.0,-2.0,-137.0,-102.0,-1022.0,0.037
345,7.0,-6.0,9.0,-8.0,4.0,-7.0,20.0,2.0,-137.0,-101.0,364.0,0.029
346,15.0,-5.0,15.0,-5.0,10.0,-8.0,25.0,5.0,-138.0,-101.0,749.0,0.018
347,18.0,1.0,21.0,2.0,15.0,-3.0,25.0,-1.0,-138.0,-100.0,-874.0,0.006
348,19.0,8.0,23.0,11.0,15.0,4.0,21.0,-7.0,-139.0,-100.0,-198.0,0.004
349,19.0,13.0,22.0,18.0,12.0,,15.0,0.0,-140.0,-100.0,1043.0,-0.005
350,19.0,16.0,24.0,21.0,12.0,9.0,12.0,3.0,-139.0,-99.0,-395.0,-0.015
351,22.0,18.0,,23.0,17.0,10.0,14.0,3.0,-139.0,-99.0,-753.0,-0.019
352,28.0,19.0,33.0,24.0,21.0,9.0,18.0,4.0,-140.0,-98.0,877.0,-0.027
353,31.0,,34.0,23.0,19.0,5.0,19.0,-13.0,,,228.0,-0.039
354,29.0,23.0,33.0,25.0,,1.0,16.0,-11.0,-140.0,-98.0,-1011.0,
355,30.0,,33.0,30.0,11.0,,16.0,8.0,-140.0,-97.0,385.0,-0.051
356,34.0,31.0,36.0,33.0,14.0,1.0,22.0,7.0,-140.0,-97.0,749.0,-0.064
357,34.0,32.0,37.0,,17.0,2.0,26.0,-4.0,-140.0,-96.0,-878.0,-0.074
358,,34.0,37.0,33.0,16.0,2.0,27.0,-2.0,-140.0,-96.0,-228.0,-0.071
359,31.0,36.0,33.0,35.0,10.0,1.0,24.0,10.0,-140.0,-95.0,995.0,-0.074
360,23.0,38.0,26.0,38.0,2.0,2.0,15.0,1.0,-140.0,-95.0,-426.0,
361,15.0,39.0,19.0,38.0,-4.0,2.0,7.0,-11.0,-139.0,-94.0,-774.0,-0.079
362,14.0,34.0,18.0,34.0,-3.0,-1.0,9.0,5.0,-139.0,-94.0,904.0,-0.072
363,18.0,28.0,21.0,28.0,3.0,-4.0,16.0,5.0,-139.0,-93.0,254.0,-0.076
364,19.0,26.0,24.0,26.0,8.0,-4.0,19.0,-9.0,-138.0,-93.0,-999.0,-0.069
365,19.0,30.0,23.0,29.0,,,19.0,-3.0,-137.0,-93.0,415.0,-0.057
366,18.0,32.0,20.0,32.0,1.0,0.0,15.0,8.0,-137.0,-92.0,755.0,-0.059
367,13.0,31.0,16.0,,-3.0,,,15.0,-136.0,-92.0,,-0.061
368,7.0,26.0,10.0,23.0,-5.0,0.0,8.0,-1.0,-135.0,-92.0,-205.0,-0.052
369,5.0,21.0,6.0,18.0,-4.0,1.0,10.0,-21.0,-135.0,-92.0,1004.0,-0.041
370,7.0,23.0,8.0,,1.0,7.0,,-5.0,-134.0,-92.0,-429.0,-0.035
371,8.0,28.0,10.0,24.0,5.0,13.0,14.0,8.0,-133.0,-92.0,-765.0,-0.019
372,10.0,32.0,10.0,27.0,5.0,17.0,13.0,4.0,-133.0,-92.0,865.0,0.002
373,12.0,32.0,10.0,28.0,5.0,19.0,14.0,1.0,-132.0,-92.0,194.0,
374,11.0,30.0,11.0,24.0,5.0,17.0,15.0,0.0,-131.0,-92.0,-1018.0,0.03
375,10.0,26.0,8.0,19.0,3.0,14.0,15.0,8.0,-130.0,-92.0,393.0,0.044
376,8.0,24.0,4.0,16.0,-1.0,13.0,12.0,6.0,-129.0,-92.0,745.0,0.046
377,6.0,21.0,4.0,12.0,,,11.0,-9.0,-128.0,-92.0,-858.0,0.054
378,8.0,16.0,6.0,7.0,2.0,6.0,17.0,-19.0,-127.0,-92.0,-176.0,0.068
379,10.0,,7.0,2.0,5.0,2.0,22.0,-10.0,-127.0,-92.0,1028.0,0.073
380,5.0,5.0,3.0,,4.0,-2.0,20.0,17.0,-125.0,-92.0,-417.0,0.069
381,-3.0,1.0,-3.0,-8.0,1.0,-3.0,15.0,17.0,,-92.0,-738.0,
382,-6.0,3.0,-8.0,-5.0,-2.0,0.0,11.0,-8.0,-124.0,-92.0,890.0,0.072
383,-5.0,5.0,-8.0,-1.0,-2.0,4.0,10.0,-8.0,-123.0,-92.0,199.0,0.067
384,-5.0,4.0,-5.0,-2.0,0.0,3.0,13.0,7.0,-122.0,-92.0,-1000.0,0.069
385,-6.0,,-7.0,-7.0,-2.0,-2.0,14.0,7.0,-121.0,,418.0,0.072
386,-9.0,-2.0,-12.0,-9.0,-9.0,-5.0,12.0,-2.0,-120.0,-92.0,717.0,0.063
387,-12.0,3.0,-15.0,-6.0,-12.0,-2.0,11.0,-8.0,-119.0,-92.0,-911.0,0.054
388,-10.0,9.0,-14.0,-1.0,-11.0,2.0,13.0,-4.0,-118.0,-92.0,-207.0,0.052
389,-6.0,8.0,-15.0,-2.0,-11.0,0.0,15.0,1.0,-118.0,-92.0,989.0,0.049
390,-9.0,2.0,-18.0,-9.0,-13.0,-5.0,12.0,1.0,-117.0,-93.0,-445.0,0.041
391,-14.0,-1.0,-22.0,-14.0,-17.0,-8.0,8.0,0.0,-116.0,-93.0,-733.0,0.035
392,-14.0,-1.0,-24.0,-15.0,-18.0,-7.0,9.0,2.0,-115.0,-93.0,,0.028
393,,0.0,-22.0,-14.0,-14.0,-4.0,,8.0,-115.0,-93.0,215.0,0.011
394,-10.0,1.0,-18.0,-13.0,-12.0,-3.0,16.0,3.0,-114.0,-93.0,-964.0,-0.005
395,-9.0,1.0,-17.0,-13.0,-12.0,-4.0,13.0,-4.0,-114.0,-93.0,453.0,-0.012
396,-8.0,0.0,-16.0,-12.0,-13.0,-5.0,11.0,7.0,-113.0,-93.0,740.0,-0.023
397,-9.0,-1.0,-15.0,-12.0,-13.0,-7.0,9.0,5.0,-112.0,-93.0,-889.0,-0.037
398,-10.0,-1.0,-15.0,,-12.0,-5.0,9.0,-9.0,-112.0,-93.0,-173.0,-0.05
399,-12.0,,-18.0,-9.0,-13.0,-2.0,7.0,-7.0,-112.0,-93.0,1005.0,-0.069
400,-16.0,-4.0,-21.0,-12.0,-14.0,0.0,4.0,-6.0,-111.0,,-453.0,-0.091
401,-20.0,-8.0,-25.0,,-16.0,-1.0,1.0,-3.0,-111.0,-93.0,-737.0,-0.105
402,-22.0,-11.0,-29.0,-20.0,-17.0,-3.0,-1.0,4.0,-111.0,-93.0,880.0,-0.114
403,-25.0,-16.0,-32.0,-24.0,-16.0,-6.0,-2.0,1.0,-111.0,-93.0,161.0,-0.126
404,-31.0,-22.0,-35.0,-30.0,-15.0,-8.0,-4.0,0.0,-111.0,,-1006.0,-0.13
405,-33.0,-28.0,-37.0,-34.0,-13.0,-10.0,-4.0,8.0,-111.0,-92.0,465.0,-0.127
406,,-31.0,-36.0,-35.0,-11.0,-10.0,-3.0,4.0,-111.0,-92.0,736.0,-0.129
407,-29.0,-30.0,-33.0,,-10.0,-9.0,-3.0,-7.0,-110.0,-92.0,-888.0,-0.122
408,-29.0,-26.0,-33.0,-31.0,-9.0,-6.0,-4.0,-3.0,-110.0,-92.0,-143.0,-0.092
409,-27.0,-25.0,-34.0,-30.0,-7.0,-5.0,-4.0,5.0,-109.0,-92.0,1010.0,-0.064
410,-27.0,-30.0,-33.0,,-4.0,-10.0,-1.0,-4.0,-108.0,-91.0,-453.0,-0.053
411,-25.0,-34.0,-30.0,-37.0,0.0,-14.0,2.0,-9.0,-107.0,-91.0,-720.0,-0.026
412,-21.0,-26.0,-27.0,-27.0,-1.0,-9.0,3.0,4.0,-106.0,-91.0,890.0,0.017
413,-17.0,-10.0,-23.0,-11.0,-4.0,1.0,3.0,13.0,-105.0,-91.0,153.0,0.046
414,-13.0,1.0,-17.0,-1.0,-7.0,5.0,4.0,10.0,-103.0,-90.0,-1000.0,0.065
415,-11.0,4.0,-16.0,1.0,-10.0,3.0,4.0,-8.0,,-90.0,457.0,0.079
416,-11.0,3.0,-18.0,,-14.0,-2.0,,-21.0,-101.0,-90.0,715.0,0.079
417,-13.0,1.0,-16.0,-5.0,-13.0,-5.0,1.0,-8.0,-99.0,-89.0,-916.0,0.076
418,,0.0,-10.0,-4.0,-11.0,-6.0,4.0,9.0,-98.0,-89.0,-179.0,0.078
419,-6.0,3.0,-8.0,,-12.0,-3.0,5.0,5.0,-97.0,-88.0,1004.0,0.077
420,-9.0,7.0,-9.0,4.0,-16.0,1.0,-1.0,2.0,-95.0,-88.0,-459.0,0.07
421,-11.0,8.0,-10.0,4.0,-18.0,0.0,-3.0,12.0,-93.0,-88.0,-702.0,0.071
422,-8.0,6.0,-8.0,4.0,-15.0,-1.0,0.0,12.0,,-87.0,914.0,0.073
423,-6.0,7.0,-6.0,7.0,-13.0,1.0,2.0,-12.0,-91.0,-87.0,144.0,0.065
424,-7.0,8.0,-5.0,9.0,-14.0,2.0,,-21.0,-90.0,-87.0,-989.0,0.061
425,-5.0,7.0,-3.0,8.0,-16.0,-3.0,-2.0,0.0,-89.0,-86.0,470.0,0.063
426,-1.0,4.0,-1.0,5.0,-15.0,-10.0,0.0,8.0,-87.0,-86.0,696.0,0.057
427,-2.0,2.0,0.0,4.0,-11.0,-12.0,2.0,9.0,-85.0,-86.0,-922.0,0.048
428,-7.0,3.0,-3.0,6.0,-11.0,-9.0,0.0,,-83.0,,-153.0,0.048
429,-13.0,4.0,-10.0,8.0,-17.0,-8.0,-8.0,-8.0,,-85.0,998.0,0.044
430,-16.0,3.0,-11.0,8.0,-21.0,-11.0,-12.0,-4.0,-80.0,-85.0,-480.0,0.034
431,-13.0,3.0,-8.0,7.0,,-15.0,-10.0,-2.0,-78.0,-85.0,-717.0,0.032
432,-10.0,4.0,-6.0,9.0,-23.0,-17.0,-8.0,-1.0,-77.0,-85.0,884.0,0.038
433,-11.0,,-8.0,12.0,-26.0,-16.0,-9.0,11.0,-75.0,-84.0,124.0,0.053
434,-14.0,7.0,-8.0,13.0,-30.0,-15.0,-12.0,,-73.0,-84.0,-989.0,0.071
435,-12.0,,-5.0,14.0,-29.0,-15.0,-13.0,-6.0,,-84.0,493.0,0.015
436,-4.0,6.0,1.0,15.0,-24.0,-14.0,-9.0,1.0,-69.0,-84.0,719.0,
437,2.0,1.0,9.0,9.0,-16.0,-19.0,-4.0,-2.0,-66.0,-83.0,-904.0,-0.574
438,9.0,-6.0,15.0,1.0,-7.0,-26.0,,-2.0,-64.0,-83.0,-129.0,-1.007
439,12.0,-10.0,17.0,-2.0,-1.0,-25.0,3.0,2.0,-62.0,-82.0,999.0,-1.374
440,7.0,-13.0,14.0,-4.0,1.0,-21.0,-2.0,4.0,-60.0,-82.0,-484.0,-1.422
441,-1.0,-16.0,10.0,-5.0,1.0,-17.0,-8.0,1.0,-57.0,-81.0,-694.0,-0.968
442,-7.0,-14.0,3.0,-3.0,-4.0,-12.0,-12.0,-7.0,,-81.0,907.0,-0.31
443,-10.0,-8.0,-2.0,1.0,-9.0,-7.0,-14.0,-12.0,-52.0,-81.0,121.0,0.072
444,-10.0,-3.0,-2.0,5.0,-8.0,-3.0,-9.0,2.0,-49.0,-80.0,-993.0,0.164
445,-10.0,-2.0,-3.0,6.0,-6.0,0.0,-5.0,18.0,-47.0,-80.0,477.0,0.198
446,,-6.0,-7.0,3.0,-6.0,1.0,-5.0,12.0,-44.0,,670.0,0.256
447,-18.0,-10.0,-9.0,2.0,-9.0,0.0,-9.0,-10.0,-41.0,-79.0,-935.0,0.295
448,-19.0,-6.0,-9.0,6.0,-12.0,1.0,-12.0,-16.0,-38.0,-79.0,-126.0,0.311
449,-14.0,1.0,-7.0,12.0,-11.0,4.0,-10.0,-2.0,-35.0,-79.0,1008.0,0.318
450,-12.0,3.0,,13.0,-9.0,4.0,-8.0,0.0,-32.0,-78.0,-459.0,0.311
451,,0.0,-6.0,10.0,-8.0,3.0,-8.0,-2.0,-29.0,-78.0,-660.0,
452,-11.0,-3.0,-4.0,8.0,-5.0,3.0,-6.0,7.0,-27.0,-78.0,919.0,0.303
453,-5.0,-3.0,2.0,,-1.0,3.0,-2.0,11.0,-24.0,-78.0,119.0,0.289
454,-1.0,2.0,8.0,14.0,0.0,4.0,-1.0,7.0,-22.0,-78.0,-980.0,0.276
455,6.0,,14.0,25.0,1.0,9.0,0.0,-2.0,,-78.0,503.0,0.265
456,16.0,25.0,21.0,35.0,6.0,15.0,3.0,-9.0,-18.0,-78.0,679.0,0.25
457,18.0,25.0,25.0,35.0,9.0,14.0,5.0,-8.0,-15.0,-78.0,-937.0,
458,12.0,17.0,20.0,27.0,5.0,8.0,1.0,3.0,-13.0,-78.0,-128.0,0.229
459,7.0,13.0,13.0,24.0,0.0,7.0,-4.0,4.0,-11.0,-78.0,980.0,0.216
460,,19.0,12.0,29.0,-1.0,14.0,-6.0,-6.0,-9.0,,-515.0,0.199
461,11.0,27.0,18.0,35.0,2.0,19.0,-4.0,,-6.0,-78.0,-692.0,0.19
462,22.0,30.0,25.0,35.0,7.0,16.0,3.0,10.0,-5.0,-78.0,905.0,0.182
463,32.0,27.0,,29.0,12.0,7.0,12.0,-8.0,-3.0,-78.0,87.0,0.166
464,35.0,21.0,35.0,20.0,14.0,-1.0,16.0,-3.0,-1.0,-78.0,-958.0,0.153
465,31.0,17.0,30.0,15.0,11.0,-2.0,,4.0,0.0,-78.0,545.0,0.147
466,26.0,17.0,22.0,15.0,5.0,1.0,12.0,-7.0,2.0,-77.0,678.0,0.135
467,19.0,16.0,18.0,13.0,0.0,1.0,9.0,-2.0,4.0,-77.0,-920.0,0.123
468,17.0,15.0,15.0,11.0,-4.0,-3.0,8.0,-4.0,5.0,-77.0,-96.0,0.116
469,22.0,,16.0,9.0,-5.0,-7.0,11.0,-10.0,6.0,-77.0,995.0,0.104
470,,12.0,18.0,5.0,-4.0,-11.0,,,8.0,-76.0,-505.0,0.09
471,20.0,9.0,14.0,0.0,-4.0,-13.0,17.0,11.0,9.0,-76.0,-667.0,0.082
472,11.0,4.0,2.0,-6.0,-8.0,-13.0,14.0,6.0,9.0,-76.0,918.0,0.075
473,,-4.0,-10.0,-15.0,-13.0,-15.0,10.0,3.0,10.0,-75.0,,0.062
474,-7.0,-10.0,-15.0,-22.0,,-18.0,8.0,-8.0,11.0,-75.0,-988.0,0.055
475,-6.0,,-15.0,-21.0,-13.0,-14.0,10.0,-7.0,11.0,-74.0,515.0,0.053
476,-5.0,-5.0,-16.0,-18.0,-13.0,-8.0,11.0,7.0,11.0,-74.0,657.0,0.041
477,-11.0,-3.0,-20.0,-18.0,-17.0,-7.0,6.0,7.0,12.0,-74.0,-953.0,0.025
478,-15.0,-6.0,-23.0,-21.0,-20.0,-11.0,1.0,0.0,12.0,-73.0,-74.0,0.022
479,-9.0,-9.0,-19.0,-23.0,-16.0,-16.0,4.0,3.0,12.0,,1016.0,
480,-2.0,-9.0,-10.0,-22.0,-8.0,-16.0,10.0,-1.0,12.0,-73.0,-515.0,0.006
481,1.0,-3.0,-4.0,-16.0,-2.0,-7.0,12.0,-8.0,13.0,-73.0,-642.0,-0.002
482,5.0,,-2.0,-5.0,1.0,3.0,10.0,-8.0,13.0,-73.0,937.0,-0.008
483,5.0,,-2.0,-1.0,1.0,7.0,8.0,-6.0,13.0,-73.0,77.0,-0.022
484,-2.0,5.0,-7.0,-4.0,-6.0,3.0,3.0,,14.0,-73.0,-981.0,-0.03
485,-9.0,0.0,-14.0,-10.0,,-4.0,-1.0,15.0,13.0,-72.0,529.0,-0.036
486,-10.0,-4.0,-15.0,-13.0,-14.0,-8.0,2.0,14.0,13.0,-72.0,652.0,-0.051
487,-8.0,0.0,-9.0,-9.0,-8.0,-5.0,8.0,-10.0,14.0,-72.0,-951.0,
488,-6.0,8.0,-7.0,1.0,-5.0,2.0,10.0,-17.0,14.0,-72.0,-100.0,-0.071
489,-4.0,13.0,-8.0,8.0,,8.0,11.0,-3.0,14.0,-72.0,962.0,
490,-6.0,15.0,-10.0,10.0,-10.0,9.0,9.0,8.0,14.0,-72.0,-555.0,-0.093
491,,10.0,-10.0,5.0,-13.0,5.0,6.0,5.0,14.0,-71.0,-676.0,-0.098
492,,4.0,-11.0,0.0,-15.0,-1.0,5.0,4.0,14.0,-71.0,934.0,-0.098
493,-4.0,0.0,-9.0,-4.0,-14.0,-5.0,6.0,1.0,14.0,,88.0,-0.104
494,-5.0,0.0,-8.0,-4.0,-12.0,-5.0,6.0,-3.0,15.0,-70.0,-966.0,-0.104
495,-6.0,3.0,-10.0,0.0,-12.0,-2.0,4.0,2.0,14.0,-69.0,555.0,-0.093
496,-9.0,6.0,-14.0,4.0,-16.0,1.0,-1.0,-2.0,14.0,-69.0,663.0,-0.088
497,-12.0,5.0,-14.0,4.0,-17.0,1.0,-7.0,-11.0,15.0,-68.0,-940.0,-0.085
498,-8.0,4.0,-9.0,3.0,-13.0,1.0,-7.0,-2.0,15.0,-67.0,-72.0,-0.07
499,-5.0,2.0,-6.0,2.0,-9.0,2.0,-4.0,2.0,15.0,-67.0,975.0,
